transaction_id,customer_id,product_id,purchase_date,quantity,unit_price,discount,payment_method,total_amount
12754,720,188,2025-03-31,3,23.87,5,PayPal,68.03
12755,681,102,2024-06-22,3,199.54,20,Card,478.9
12756,927,412,2023-12-05,5,408.33,15,PayPal,1735.4
12757,520,452,2024-02-23,2,436.41,0,Cash,872.82
12758,817,81,2024-03-29,2,358.03,5,Cash,680.26
12759,282,280,2024-03-04,3,325.94,15,Cash,831.15
12760,666,415,2023-03-13,5,463.13,10,PayPal,2084.09
12761,882,314,2023-04-05,4,445.95,20,Cash,1427.04
12762,469,150,2023-03-30,5,465.02,5,PayPal,2208.84
12763,238,218,2025-02-01,5,233.29,5,UPI,1108.13
12764,55,361,2024-05-11,3,308.03,0,PayPal,924.09
12765,378,154,2023-10-03,2,103.32,15,Cash,175.64
12766,148,12,2023-08-05,5,136.49,15,Card,580.08
12767,32,203,2023-05-25,5,346.7,0,Cash,1733.5
12768,177,336,2024-10-01,4,465.85,0,Card,1863.4
12769,839,74,2023-04-21,3,76.96,10,UPI,207.79
12770,733,369,2024-05-26,1,462.7,10,PayPal,416.43
12771,891,365,2024-12-12,2,478.75,0,UPI,957.5
12772,484,485,2023-02-12,2,382.59,10,Card,688.66
12773,458,483,2025-05-18,1,22.35,0,UPI,22.35
12774,285,78,2023-01-01,3,226.45,0,UPI,679.35
12775,251,51,2024-09-28,1,361.55,15,UPI,307.32
12776,937,44,2024-09-14,5,38.27,0,Cash,191.35
12777,935,387,2024-10-20,4,290.26,20,Cash,928.83
12778,440,471,2023-04-19,1,229.84,20,PayPal,183.87
12779,487,123,2024-06-27,4,497.57,5,Cash,1890.77
12780,589,200,2024-12-12,3,274.95,10,PayPal,742.36
12781,736,141,2023-03-15,3,36.78,10,Cash,99.31
12782,416,152,2023-04-10,3,152.62,5,Card,434.97
12783,498,311,2023-07-24,3,247.37,5,Cash,705.0
12784,102,489,2024-09-27,1,93.93,10,Cash,84.54
12785,172,471,2024-08-09,3,77.45,20,PayPal,185.88
12786,167,372,2024-01-07,4,37.81,15,UPI,128.55
12787,185,316,2023-01-28,5,101.49,20,PayPal,405.96
12788,825,429,2024-10-31,2,352.43,15,Card,599.13
12789,676,204,2023-05-27,1,200.31,10,PayPal,180.28
12790,762,427,2024-12-11,2,470.22,20,UPI,752.35
12791,936,153,2023-08-31,4,146.84,10,Cash,528.62
12792,497,273,2024-08-14,5,425.53,20,Cash,1702.12
12793,688,209,2023-11-20,3,95.41,0,UPI,286.23
12794,775,103,2025-03-31,4,365.07,15,UPI,1241.24
12795,862,89,2024-06-04,5,153.46,5,PayPal,728.94
12796,407,38,2023-11-21,3,236.67,15,Card,603.51
12797,45,144,2024-08-16,1,388.57,15,UPI,330.28
12798,340,139,2024-02-28,4,195.63,0,PayPal,782.52
12799,72,49,2025-03-06,5,123.55,15,UPI,525.09
12800,813,143,2023-03-11,5,415.49,15,UPI,1765.83
12801,551,318,2024-07-09,2,198.21,15,Cash,336.96
12802,213,6,2023-05-02,1,157.68,5,PayPal,149.8
12803,277,412,2025-06-12,4,239.85,20,Card,767.52
12804,732,202,2023-05-28,5,167.49,0,Cash,837.45
12805,552,10,2023-07-19,1,353.82,10,UPI,318.44
12806,452,37,2023-07-28,2,183.23,20,UPI,293.17
12807,130,450,2023-07-20,2,160.44,15,Cash,272.75
12808,399,225,2025-04-23,5,470.94,10,Card,2119.23
12809,390,301,2023-10-20,2,119.87,5,PayPal,227.75
12810,330,465,2024-11-02,4,329.88,10,Card,1187.57
12811,431,76,2023-07-16,1,208.44,5,UPI,198.02
12812,634,11,2024-04-23,3,31.31,15,PayPal,79.84
12813,545,29,2024-04-03,5,232.7,15,Cash,988.98
12814,92,436,2025-05-11,3,92.76,15,Card,236.54
12815,124,422,2025-04-15,1,401.66,20,UPI,321.33
12816,129,250,2024-03-20,1,461.28,20,UPI,369.02
12817,842,120,2024-03-20,3,440.78,0,Card,1322.34
12818,488,177,2023-10-06,2,58.6,20,UPI,93.76
12819,575,483,2023-07-06,2,430.33,10,Cash,774.59
12820,547,323,2024-10-16,4,430.41,20,Cash,1377.31
12821,696,277,2023-03-26,5,307.02,5,PayPal,1458.34
12822,130,340,2023-06-08,1,443.34,20,Card,354.67
12823,468,242,2023-12-12,4,157.37,5,Card,598.01
12824,600,153,2023-09-28,4,158.43,10,Cash,570.35
12825,474,449,2024-09-10,1,159.26,15,PayPal,135.37
12826,382,337,2024-12-16,1,462.09,5,Card,438.99
12827,130,467,2023-06-23,5,470.45,20,Card,1881.8
12828,615,117,2024-03-26,5,172.97,10,PayPal,778.37
12829,671,198,2024-07-12,5,165.7,10,PayPal,745.65
12830,878,354,2024-06-28,3,494.1,20,PayPal,1185.84
12831,80,378,2023-08-16,4,382.5,10,UPI,1377.0
12832,166,339,2024-03-28,5,11.46,15,PayPal,48.71
12833,92,257,2024-06-05,1,75.77,20,PayPal,60.62
12834,592,119,2025-01-17,5,435.29,20,UPI,1741.16
12835,72,231,2023-06-08,2,458.35,5,Card,870.87
12836,523,278,2024-11-27,5,162.56,10,Card,731.52
12837,591,8,2025-05-29,1,273.97,0,PayPal,273.97
12838,793,209,2023-07-04,5,483.09,10,Card,2173.9
12839,776,184,2025-05-19,3,419.12,15,Card,1068.76
12840,321,127,2024-03-06,1,339.03,0,Cash,339.03
12841,954,17,2023-10-21,1,353.15,15,UPI,300.18
12842,85,255,2024-12-29,2,191.93,5,PayPal,364.67
12843,261,178,2023-12-24,2,277.82,15,UPI,472.29
12844,732,159,2023-06-23,4,493.53,10,PayPal,1776.71
12845,475,369,2025-02-20,5,216.88,5,PayPal,1030.18
12846,917,454,2025-01-03,3,99.6,0,Cash,298.8
12847,12,360,2024-10-23,5,434.56,0,Card,2172.8
12848,115,219,2023-01-06,1,280.82,5,Cash,266.78
12849,626,268,2023-05-04,3,408.7,0,Cash,1226.1
12850,130,83,2023-04-25,4,444.73,0,PayPal,1778.92
12851,887,233,2023-05-07,3,339.53,0,Cash,1018.59
12852,966,191,2025-01-04,4,152.43,15,Cash,518.26
12853,113,87,2023-12-11,4,109.9,10,Cash,395.64
12854,335,157,2024-02-12,3,451.52,10,PayPal,1219.1
12855,732,223,2024-05-22,2,378.26,20,Cash,605.22
12856,81,117,2024-05-18,3,328.36,20,Card,788.06
12857,328,177,2024-10-20,5,238.41,20,UPI,953.64
12858,788,310,2023-04-14,2,105.67,20,Cash,169.07
12859,845,269,2025-04-30,2,64.84,15,Card,110.23
12860,730,49,2024-10-10,1,45.02,10,Card,40.52
12861,951,242,2023-05-20,1,191.27,15,UPI,162.58
12862,699,71,2024-04-06,4,396.14,15,UPI,1346.88
12863,158,280,2024-11-20,1,78.76,0,Card,78.76
12864,637,286,2023-05-17,3,350.82,10,Cash,947.21
12865,402,149,2024-05-16,5,319.27,20,UPI,1277.08
12866,34,143,2023-12-13,3,271.84,5,Cash,774.74
12867,823,460,2024-08-07,3,72.28,20,PayPal,173.47
12868,946,463,2024-09-21,4,170.89,0,Cash,683.56
12869,940,377,2025-04-20,5,258.83,0,Cash,1294.15
12870,140,118,2023-01-22,3,194.74,15,Cash,496.59
12871,376,33,2024-11-27,1,413.16,5,PayPal,392.5
12872,105,141,2025-04-03,3,397.4,10,Card,1072.98
12873,496,87,2023-11-30,3,40.71,10,Card,109.92
12874,176,393,2025-01-04,2,19.59,5,Cash,37.22
12875,641,69,2025-04-18,2,483.6,20,Cash,773.76
12876,368,32,2024-10-07,1,284.07,10,PayPal,255.66
12877,972,112,2024-02-06,1,14.99,20,PayPal,11.99
12878,261,120,2024-08-28,1,401.2,15,UPI,341.02
12879,338,299,2023-01-22,1,423.05,15,PayPal,359.59
12880,359,454,2024-10-26,4,303.48,0,UPI,1213.92
12881,741,392,2023-12-25,4,246.7,10,Card,888.12
12882,827,81,2024-09-18,4,306.16,20,Cash,979.71
12883,973,247,2023-04-13,3,361.21,15,Card,921.09
12884,177,155,2024-10-27,5,473.84,0,UPI,2369.2
12885,838,492,2023-03-09,5,327.0,5,UPI,1553.25
12886,359,351,2023-12-24,4,114.8,15,PayPal,390.32
12887,10,32,2024-10-25,5,242.51,5,PayPal,1151.92
12888,155,463,2023-06-25,4,342.66,0,Card,1370.64
12889,354,467,2024-03-16,5,444.51,0,Cash,2222.55
12890,353,473,2023-11-08,5,408.83,15,PayPal,1737.53
12891,837,170,2023-04-06,4,474.93,10,Card,1709.75
12892,320,308,2024-05-11,4,418.17,0,Card,1672.68
12893,822,348,2023-12-09,3,166.3,20,Cash,399.12
12894,882,21,2024-11-02,2,378.86,0,PayPal,757.72
12895,468,80,2025-04-21,1,195.16,0,Card,195.16
12896,414,398,2023-08-22,3,494.24,15,UPI,1260.31
12897,861,261,2024-05-10,4,16.73,20,Card,53.54
12898,329,32,2023-03-14,2,389.85,5,Card,740.72
12899,989,206,2025-06-04,3,378.88,0,Card,1136.64
12900,793,115,2024-03-24,4,447.3,5,PayPal,1699.74
12901,148,433,2023-02-08,1,377.47,20,Card,301.98
12902,179,199,2025-01-28,3,367.34,0,Card,1102.02
12903,792,251,2024-07-16,2,31.92,5,UPI,60.65
12904,325,459,2025-06-14,4,299.67,20,Cash,958.94
12905,736,209,2024-10-17,4,169.42,10,Card,609.91
12906,191,243,2023-03-23,2,258.35,0,Card,516.7
12907,790,301,2023-03-23,2,431.24,5,PayPal,819.36
12908,536,4,2023-10-26,3,64.71,5,UPI,184.42
12909,53,61,2024-05-18,4,238.19,15,Cash,809.85
12910,141,143,2024-05-23,5,304.37,0,Card,1521.85
12911,250,492,2024-03-21,5,55.7,5,PayPal,264.57
12912,812,443,2024-06-13,2,395.93,0,UPI,791.86
12913,486,230,2023-10-06,4,306.43,15,PayPal,1041.86
12914,680,44,2024-06-26,4,229.61,0,Card,918.44
12915,721,196,2024-01-16,2,494.06,5,PayPal,938.71
12916,122,25,2025-04-03,1,155.86,0,PayPal,155.86
12917,150,310,2023-09-16,5,138.14,10,UPI,621.63
12918,192,33,2024-08-26,1,484.25,15,UPI,411.61
12919,314,400,2023-04-07,5,259.03,10,UPI,1165.63
12920,82,282,2025-04-25,1,263.79,10,PayPal,237.41
12921,188,476,2023-04-17,4,69.1,10,PayPal,248.76
12922,619,40,2025-03-27,2,57.36,0,Cash,114.72
12923,827,140,2024-02-19,2,67.22,0,UPI,134.44
12924,159,407,2023-04-16,5,173.71,20,UPI,694.84
12925,22,57,2023-08-29,4,323.19,0,Cash,1292.76
12926,435,375,2023-10-06,4,247.09,15,UPI,840.11
12927,779,50,2024-03-12,2,469.49,0,Card,938.98
12928,504,416,2024-05-15,3,470.48,20,Cash,1129.15
12929,151,42,2023-05-27,3,116.79,0,Cash,350.37
12930,377,217,2023-07-12,2,490.24,15,Card,833.41
12931,442,117,2024-10-16,5,146.25,15,UPI,621.56
12932,218,17,2024-10-20,3,248.4,20,Cash,596.16
12933,765,278,2024-12-12,2,126.85,5,PayPal,241.01
12934,911,100,2024-12-07,1,102.31,15,Card,86.96
12935,430,391,2024-03-13,3,377.65,10,Card,1019.65
12936,243,202,2024-08-18,4,47.57,0,UPI,190.28
12937,501,25,2025-02-23,2,410.18,15,Card,697.31
12938,159,173,2024-10-10,5,128.94,10,PayPal,580.23
12939,167,306,2024-12-09,3,380.78,0,Cash,1142.34
12940,366,488,2023-03-22,5,119.03,20,Card,476.12
12941,135,320,2024-05-14,2,450.06,10,Cash,810.11
12942,818,50,2024-02-03,5,184.53,5,UPI,876.52
12943,417,181,2024-08-28,5,6.7,10,Cash,30.15
12944,357,132,2024-12-11,5,202.01,5,Card,959.55
12945,463,122,2024-09-22,4,36.24,10,UPI,130.46
12946,572,224,2023-02-19,2,254.33,20,Card,406.93
12947,535,193,2024-02-10,5,380.66,5,UPI,1808.13
12948,569,308,2024-02-07,2,308.94,0,Card,617.88
12949,818,366,2024-11-16,1,439.33,10,UPI,395.4
12950,715,435,2023-06-15,1,349.71,5,Card,332.22
12951,384,256,2023-02-16,5,41.91,5,Cash,199.07
12952,666,49,2023-04-30,5,163.5,0,UPI,817.5
12953,929,169,2023-12-31,3,422.0,10,Cash,1139.4
12954,316,301,2024-04-28,5,426.46,20,Card,1705.84
12955,338,74,2023-11-04,3,326.19,10,Cash,880.71
12956,41,374,2023-12-17,4,78.48,15,Card,266.83
12957,37,487,2024-05-21,1,206.0,20,UPI,164.8
12958,604,399,2023-05-09,5,47.54,20,UPI,190.16
12959,789,12,2024-12-12,5,490.35,20,Cash,1961.4
12960,190,232,2024-05-11,4,433.14,10,PayPal,1559.3
12961,207,274,2024-08-09,4,212.15,10,Card,763.74
12962,204,1,2023-11-04,1,10.45,20,Card,8.36
12963,893,218,2024-10-30,1,92.14,10,Cash,82.93
12964,314,275,2025-01-02,4,402.2,15,Cash,1367.48
12965,234,36,2025-05-30,1,338.6,0,Cash,338.6
12966,624,442,2025-03-09,4,216.25,5,PayPal,821.75
12967,407,242,2024-04-10,4,146.94,20,Card,470.21
12968,882,64,2024-08-21,2,384.61,10,UPI,692.3
12969,704,498,2023-08-04,4,373.88,15,Card,1271.19
12970,961,107,2023-04-04,5,403.9,0,Cash,2019.5
12971,674,179,2023-11-26,3,338.5,20,UPI,812.4
12972,74,446,2024-07-23,1,142.4,0,Cash,142.4
12973,737,256,2023-07-06,4,206.06,15,UPI,700.6
12974,854,443,2024-05-13,4,379.81,0,UPI,1519.24
12975,780,220,2024-02-08,2,317.9,0,Card,635.8
12976,822,111,2023-07-18,5,138.69,0,PayPal,693.45
12977,346,70,2023-08-05,4,498.49,0,UPI,1993.96
12978,830,27,2023-02-23,5,413.33,10,Card,1859.99
12979,44,396,2024-02-23,1,134.48,15,Card,114.31
12980,211,203,2023-11-11,5,242.96,0,Cash,1214.8
12981,626,34,2024-09-15,2,185.83,10,Card,334.49
12982,624,289,2023-10-24,3,431.18,0,Cash,1293.54
12983,56,444,2024-01-12,4,73.44,0,Cash,293.76
12984,247,205,2024-12-16,2,411.24,5,Card,781.36
12985,818,253,2024-08-23,4,490.64,20,Card,1570.05
12986,255,174,2024-04-11,3,91.18,0,UPI,273.54
12987,818,164,2023-08-31,1,374.49,20,Cash,299.59
12988,751,452,2024-06-29,5,438.17,10,Cash,1971.76
12989,544,34,2025-05-22,3,429.77,5,UPI,1224.84
12990,493,21,2024-03-09,1,186.09,0,Card,186.09
12991,962,294,2024-05-19,5,474.79,10,UPI,2136.56
12992,579,256,2024-01-27,3,466.8,20,UPI,1120.32
12993,423,83,2024-06-27,2,20.34,0,PayPal,40.68
12994,125,249,2023-07-18,4,229.32,0,Card,917.28
12995,201,353,2023-03-03,3,88.67,0,Card,266.01
12996,160,351,2024-10-20,3,54.32,15,UPI,138.52
12997,543,441,2023-09-11,4,474.87,20,Card,1519.58
12998,853,131,2023-01-05,3,76.57,5,Cash,218.22
12999,281,428,2024-04-21,4,343.49,15,Cash,1167.87
13000,188,424,2025-05-23,3,435.36,5,PayPal,1240.78
13001,279,339,2023-12-01,5,141.57,5,Cash,672.46
13002,686,226,2024-02-23,5,60.42,5,UPI,287.0
13003,96,333,2025-01-25,2,215.2,10,PayPal,387.36
13004,895,75,2025-05-05,4,472.83,10,PayPal,1702.19
13005,524,420,2023-03-09,1,163.48,15,Card,138.96
13006,247,428,2023-08-21,4,243.18,5,UPI,924.08
13007,997,145,2023-11-22,4,138.86,10,Cash,499.9
13008,15,358,2024-07-18,3,486.36,5,UPI,1386.13
13009,966,325,2023-01-03,4,77.07,15,Card,262.04
13010,669,227,2023-12-05,2,155.81,15,UPI,264.88
13011,544,397,2023-09-27,2,295.95,20,Cash,473.52
13012,92,73,2025-04-27,2,37.35,20,Cash,59.76
13013,548,434,2023-05-31,5,461.83,15,UPI,1962.78
13014,640,469,2023-12-09,4,219.8,10,UPI,791.28
13015,839,275,2024-11-19,1,378.86,5,UPI,359.92
13016,136,295,2023-02-01,5,304.76,5,PayPal,1447.61
13017,384,120,2024-10-14,4,102.51,20,Card,328.03
13018,426,117,2023-11-10,4,222.5,5,UPI,845.5
13019,790,462,2024-09-16,4,120.08,10,Cash,432.29
13020,327,166,2025-04-21,5,78.86,15,Cash,335.15
13021,225,39,2024-07-28,5,353.15,15,Card,1500.89
13022,84,460,2023-01-06,2,374.85,10,PayPal,674.73
13023,95,299,2025-01-22,3,333.73,0,UPI,1001.19
13024,656,422,2025-05-24,4,218.6,5,PayPal,830.68
13025,974,320,2024-06-03,5,360.15,20,Card,1440.6
13026,951,239,2023-01-09,1,211.39,5,Card,200.82
13027,146,258,2023-03-24,4,126.05,0,Cash,504.2
13028,552,300,2024-07-18,4,91.4,10,PayPal,329.04
13029,691,56,2023-03-06,3,213.62,15,PayPal,544.73
13030,241,322,2023-10-08,3,99.02,0,Cash,297.06
13031,492,95,2023-05-16,4,74.86,20,Card,239.55
13032,577,488,2025-05-27,5,472.83,5,PayPal,2245.94
13033,939,489,2023-10-28,4,409.98,15,UPI,1393.93
13034,164,161,2023-01-14,5,234.5,15,Cash,996.62
13035,323,31,2023-10-05,3,404.21,0,PayPal,1212.63
13036,190,195,2023-03-27,3,92.15,20,Card,221.16
13037,847,262,2024-07-12,5,135.73,10,Card,610.78
13038,302,359,2024-07-08,5,268.58,15,PayPal,1141.46
13039,949,340,2024-02-10,4,269.35,0,Card,1077.4
13040,700,25,2023-08-12,1,183.8,10,Card,165.42
13041,350,61,2023-12-21,1,143.23,5,Cash,136.07
13042,441,57,2025-04-18,5,313.7,15,Cash,1333.22
13043,825,329,2023-10-03,5,297.46,20,Card,1189.84
13044,213,137,2024-05-26,1,478.58,0,Card,478.58
13045,369,299,2024-09-27,3,410.88,5,PayPal,1171.01
13046,298,299,2023-02-08,2,118.43,15,Card,201.33
13047,454,276,2023-11-14,2,321.9,5,Card,611.61
13048,64,479,2024-10-13,5,280.54,5,Card,1332.57
13049,965,462,2024-08-25,2,260.89,5,PayPal,495.69
13050,371,39,2024-02-09,1,141.08,10,UPI,126.97
13051,976,125,2025-04-23,4,446.18,20,Card,1427.78
13052,758,29,2024-01-23,2,146.0,20,PayPal,233.6
13053,500,255,2024-08-12,5,229.36,15,UPI,974.78
13054,851,239,2023-06-22,4,118.0,5,PayPal,448.4
13055,943,453,2023-09-30,5,415.97,20,Cash,1663.88
13056,535,486,2023-12-31,4,289.67,10,Card,1042.81
13057,549,34,2024-12-20,4,210.6,15,Cash,716.04
13058,23,11,2023-01-06,4,488.97,15,UPI,1662.5
13059,429,168,2025-04-07,4,37.95,15,Card,129.03
13060,57,203,2023-11-07,2,300.46,5,Card,570.87
13061,232,40,2023-05-24,1,494.0,15,UPI,419.9
13062,76,395,2024-03-28,5,406.46,20,Cash,1625.84
13063,694,403,2023-08-22,5,483.16,5,Card,2295.01
13064,45,238,2025-03-16,3,77.3,5,UPI,220.3
13065,885,252,2023-12-31,3,306.58,20,Card,735.79
13066,805,95,2025-03-29,4,90.87,20,PayPal,290.78
13067,474,443,2023-05-18,2,112.11,15,PayPal,190.59
13068,538,70,2024-07-06,5,494.0,15,Cash,2099.5
13069,42,499,2023-08-17,5,247.72,20,PayPal,990.88
13070,651,390,2023-04-17,5,159.05,0,UPI,795.25
13071,901,250,2024-10-09,5,436.4,0,UPI,2182.0
13072,756,26,2024-04-26,5,261.16,20,Card,1044.64
13073,208,227,2024-06-05,4,212.57,5,PayPal,807.77
13074,750,13,2024-03-04,5,60.23,15,Card,255.98
13075,596,75,2024-08-07,2,403.89,5,Card,767.39
13076,44,491,2023-02-05,4,164.32,5,Cash,624.42
13077,181,77,2023-07-23,3,495.58,0,Cash,1486.74
13078,15,227,2024-11-14,1,428.9,5,Card,407.45
13079,137,170,2023-02-02,3,156.56,10,Card,422.71
13080,52,456,2023-10-25,1,350.86,10,PayPal,315.77
13081,176,284,2025-06-12,3,66.84,20,Cash,160.42
13082,712,53,2025-03-30,2,260.29,15,Card,442.49
13083,322,66,2023-07-29,5,406.42,20,Cash,1625.68
13084,515,232,2024-09-15,3,51.82,10,PayPal,139.91
13085,735,377,2025-04-08,5,53.83,0,Cash,269.15
13086,614,335,2024-05-05,5,186.0,20,PayPal,744.0
13087,200,231,2023-01-18,2,478.9,20,UPI,766.24
13088,744,296,2023-08-11,5,128.46,20,PayPal,513.84
13089,243,338,2025-05-05,3,275.01,5,Cash,783.78
13090,375,379,2024-11-11,4,430.7,5,UPI,1636.66
13091,25,122,2023-07-13,2,235.54,15,PayPal,400.42
13092,181,279,2024-04-15,3,110.99,10,PayPal,299.67
13093,383,270,2025-05-28,3,350.17,0,UPI,1050.51
13094,662,444,2024-05-31,1,398.31,10,Card,358.48
13095,911,100,2024-09-15,4,388.29,5,Card,1475.5
13096,111,229,2025-04-30,1,232.77,5,Cash,221.13
13097,249,418,2024-12-22,1,413.24,0,Card,413.24
13098,784,203,2025-05-02,4,301.81,15,Cash,1026.15
13099,51,224,2023-06-05,1,121.79,5,UPI,115.7
13100,803,418,2024-07-13,5,387.65,20,UPI,1550.6
13101,698,82,2025-03-08,1,201.64,15,Cash,171.39
13102,938,294,2024-04-02,3,94.56,20,UPI,226.94
13103,778,480,2023-06-21,5,460.35,20,Cash,1841.4
13104,307,414,2025-02-21,1,354.43,5,Card,336.71
13105,703,234,2025-01-09,4,376.34,0,UPI,1505.36
13106,1,295,2023-05-25,5,309.09,0,UPI,1545.45
13107,612,304,2023-05-07,2,22.85,10,PayPal,41.13
13108,435,192,2024-01-04,5,302.66,15,Card,1286.31
13109,502,476,2024-01-11,4,449.14,10,PayPal,1616.9
13110,396,500,2025-04-16,2,210.65,0,UPI,421.3
13111,59,60,2024-10-10,2,180.98,10,PayPal,325.76
13112,309,422,2023-05-29,3,283.43,20,Card,680.23
13113,957,162,2023-11-18,4,190.47,20,Cash,609.5
13114,622,132,2023-11-08,1,245.13,10,UPI,220.62
13115,424,418,2024-03-27,1,374.04,10,Card,336.64
13116,919,197,2023-08-21,5,22.94,5,UPI,108.97
13117,496,159,2024-07-29,3,5.6,10,UPI,15.12
13118,76,274,2023-07-11,3,151.05,0,Cash,453.15
13119,492,310,2024-06-20,3,168.58,0,Card,505.74
13120,95,114,2024-12-20,5,398.85,15,PayPal,1695.11
13121,329,223,2023-05-26,3,46.18,10,PayPal,124.69
13122,581,314,2024-07-06,5,10.1,5,UPI,47.97
13123,820,139,2025-05-31,1,440.23,0,PayPal,440.23
13124,874,45,2024-04-17,2,250.35,10,Cash,450.63
13125,146,99,2023-03-24,4,25.57,10,PayPal,92.05
13126,623,218,2024-04-06,3,18.98,5,UPI,54.09
13127,913,26,2023-06-16,4,80.96,5,Cash,307.65
13128,462,160,2024-10-02,3,93.59,5,PayPal,266.73
13129,253,41,2023-01-23,5,273.34,20,Cash,1093.36
13130,125,77,2024-10-18,2,21.05,10,Cash,37.89
13131,37,344,2024-05-22,1,211.79,5,PayPal,201.2
13132,107,370,2023-03-24,3,9.0,0,PayPal,27.0
13133,419,271,2023-03-05,3,111.51,20,PayPal,267.62
13134,942,150,2024-12-07,3,238.33,0,PayPal,714.99
13135,310,19,2024-05-20,1,105.29,5,Card,100.03
13136,509,348,2024-04-16,4,209.92,10,UPI,755.71
13137,393,214,2024-03-13,5,349.98,15,Card,1487.41
13138,551,453,2025-04-03,5,446.6,15,PayPal,1898.05
13139,865,467,2023-07-23,2,65.37,20,Card,104.59
13140,700,426,2023-09-02,2,122.48,10,UPI,220.46
13141,190,226,2024-12-09,2,414.43,15,Card,704.53
13142,312,405,2024-06-23,1,314.72,10,PayPal,283.25
13143,54,205,2023-09-23,4,202.8,5,Cash,770.64
13144,70,500,2025-04-06,1,119.82,5,UPI,113.83
13145,682,299,2023-01-02,5,266.61,20,Cash,1066.44
13146,768,383,2024-09-02,2,203.27,5,Cash,386.21
13147,473,9,2023-09-01,4,476.51,0,Card,1906.04
13148,200,61,2024-04-26,3,181.92,10,UPI,491.18
13149,352,146,2025-05-23,3,270.75,5,Card,771.64
13150,293,51,2024-06-19,1,460.63,0,PayPal,460.63
13151,906,151,2023-08-26,3,21.77,5,Cash,62.04
13152,982,475,2025-04-30,2,347.23,5,Card,659.74
13153,268,54,2024-05-10,3,414.83,5,Cash,1182.27
13154,446,30,2023-03-05,5,249.52,20,Card,998.08
13155,985,91,2024-09-02,1,275.32,15,UPI,234.02
13156,708,44,2024-04-24,3,460.35,10,Cash,1242.95
13157,190,204,2025-02-02,1,388.71,15,PayPal,330.4
13158,424,262,2023-01-18,3,291.4,15,Card,743.07
13159,345,28,2025-03-01,4,479.03,0,Card,1916.12
13160,462,475,2024-05-28,3,236.62,0,PayPal,709.86
13161,71,260,2024-10-15,2,262.29,10,Card,472.12
13162,21,342,2023-07-18,2,261.38,20,Card,418.21
13163,646,224,2024-07-02,5,68.6,5,Card,325.85
13164,931,151,2023-04-11,5,416.37,10,PayPal,1873.66
13165,198,19,2024-09-13,2,125.82,15,Card,213.89
13166,235,41,2024-08-14,1,119.41,5,Cash,113.44
13167,848,336,2023-08-13,3,220.5,20,Cash,529.2
13168,887,73,2023-01-02,3,203.34,0,UPI,610.02
13169,881,127,2024-04-15,3,126.56,0,PayPal,379.68
13170,59,195,2024-02-05,1,348.79,0,UPI,348.79
13171,632,363,2025-03-07,1,452.47,0,PayPal,452.47
13172,541,1,2024-01-05,2,442.56,5,Card,840.86
13173,608,488,2024-08-07,3,230.93,20,UPI,554.23
13174,656,386,2024-09-15,3,419.36,10,PayPal,1132.27
13175,814,424,2025-03-17,5,462.34,20,Cash,1849.36
13176,36,217,2025-04-01,4,416.05,0,Cash,1664.2
13177,748,490,2024-03-29,2,417.38,15,Card,709.55
13178,295,58,2024-06-14,5,87.48,20,Cash,349.92
13179,898,187,2024-12-23,3,164.82,20,UPI,395.57
13180,167,284,2023-04-23,4,376.52,5,Card,1430.78
13181,974,490,2025-04-29,5,269.97,15,Cash,1147.37
13182,43,246,2024-07-09,3,88.11,0,Cash,264.33
13183,778,427,2024-09-11,1,306.93,10,UPI,276.24
13184,334,153,2023-01-23,2,262.01,15,UPI,445.42
13185,339,374,2024-07-21,4,427.34,0,Cash,1709.36
13186,938,430,2025-04-26,4,466.48,0,Card,1865.92
13187,518,250,2023-01-15,5,6.19,0,UPI,30.95
13188,46,376,2023-11-09,4,302.4,15,UPI,1028.16
13189,551,420,2024-02-11,3,258.07,15,PayPal,658.08
13190,446,490,2023-09-09,2,284.09,10,UPI,511.36
13191,782,171,2025-02-26,1,322.61,0,UPI,322.61
13192,302,267,2025-03-25,4,387.9,15,Cash,1318.86
13193,316,333,2024-10-03,5,14.34,0,UPI,71.7
13194,363,4,2023-11-04,1,243.91,15,Card,207.32
13195,217,474,2024-04-08,3,193.49,5,Card,551.45
13196,504,396,2024-02-07,1,47.11,0,Cash,47.11
13197,149,4,2025-06-09,3,193.41,10,Card,522.21
13198,998,206,2023-07-27,4,314.37,20,PayPal,1005.98
13199,694,63,2025-03-12,5,428.65,10,Cash,1928.92
13200,930,228,2024-11-25,5,113.32,0,Cash,566.6
13201,165,205,2024-03-05,3,75.67,0,PayPal,227.01
13202,368,311,2023-04-22,2,419.53,10,Card,755.15
13203,328,202,2024-11-22,3,118.17,10,Card,319.06
13204,897,103,2024-10-03,3,394.54,20,Cash,946.9
13205,23,470,2023-12-15,5,489.55,10,Cash,2202.97
13206,643,230,2023-11-28,1,322.67,0,Card,322.67
13207,977,437,2023-06-17,4,185.8,20,UPI,594.56
13208,734,368,2025-03-23,4,483.45,10,Card,1740.42
13209,494,274,2024-01-06,4,246.71,5,Card,937.5
13210,114,297,2023-04-06,5,376.34,5,PayPal,1787.61
13211,494,304,2023-07-23,5,91.17,0,PayPal,455.85
13212,801,201,2023-05-27,4,286.08,10,Card,1029.89
13213,500,177,2023-06-22,3,487.01,10,UPI,1314.93
13214,365,15,2025-02-04,3,448.69,10,Cash,1211.46
